product_category,product_subcategory,ID Odoo,Producto Odoo,EAN,Marca,Peso,Mix Actual,Mercadito - Bruto,Mercadito - Neto,Coto - Bruto,Carrefour - Bruto,Dia - Bruto,Coto - Neto,Carrefour - Neto,Dia - Neto,El almacencito  - Neto,Consignatario Día - Neto,Distribuidora Cervantes - Neto,Satelite - Neto,Satelite - Neto en cantidad,Ideal - Neto,Ideal - Neto en cantidad,Verdulería TATO - Neto,Verdulería Don José - Neto
CONGELADOS,1403 - HAMBURGUESAS,6273,Hamburguesa carne SWIFT Clasicas (12U) 960 gr,7790360026590,SWIFT,0.96,1.70%,"18,632","16,303","18,634",,"18,630","13,976",,"18,630",,,,,,,,,
CONGELADOS,1403 - HAMBURGUESAS,6273,Hamburguesa carne SWIFT Clasicas (12U) 960 gr,7790360026590,SWIFT,0.96,1.70%,"18,632","16,303","18,634",,"18,630","13,976",,"18,630",,,,,,,,,
CONGELADOS,1403 - HAMBURGUESAS,6285,Hamburguesa carne SWIFT Clasicas (2U) 160 gr,7790360026606,SWIFT,0.16,0.00%,"3,395","3,395","3,399",,"3,390","3,399",,"3,390",,,,,,,,,
CONGELADOS,1403 - HAMBURGUESAS,6118,Hamburguesa pollo GTA (2U) 166 gr,,GTA,0.17,0.00%,"1,754","1,754",,,,,,,,,,,,,,,
CONGELADOS,1403 - HAMBURGUESAS,2499,Hamburguesa pollo GTA congelado 1 kg,,GTA,1,0.00%,"9,158","9,158",,,,,,,,,,,,,,,
LIBRERIA,1901 - BLOC Y REPUESTO DE DIBUJO,4871,Bloc dibujo GLORIA N5 Blanco 24H 1 un,,GLORIA,0.2,0.00%,NA,NA,,,,,,,,,,,,,,,
LIBRERIA,1901 - BLOC Y REPUESTO DE DIBUJO,4872,Bloc dibujo GLORIA N5 Color 24H 1 un,,GLORIA,0.2,0.00%,"3,840","3,110",,,,,,,,,,,,,,,
LIBRERIA,1901 - BLOC Y REPUESTO DE DIBUJO,4885,Repuesto dibujo EXITO N3 Color 6H 1 un,,EXITO,0.2,0.00%,778,630,,,,,,,,,,,,,,,
LIBRERIA,1901 - BLOC Y REPUESTO DE DIBUJO,4886,Repuesto dibujo EXITO N5 Color 6H 1 un,,EXITO,0.2,0.00%,NA,NA,,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4887,Repuesto hojas EXITO Tradicional N3 CDR 48H 1 un,,EXITO,0.2,0.00%,"3,441","2,787",,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4901,Repuesto hojas EXITO Tradicional N3 RAY 288H 1 un,,EXITO,0.2,0.00%,"10,873","10,873",,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4888,Repuesto hojas EXITO Tradicional N3 RAY 48H 1 un,,EXITO,0.2,0.00%,"3,441","2,787",,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4889,Repuesto hojas GLORIA Tradicional N3 CDR 480H 1 un,,GLORIA,0.4,0.10%,"14,535","11,773",,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4891,Repuesto hojas GLORIA Tradicional N3 CDR 48H 1 un,,GLORIA,0.2,0.00%,938,938,,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4890,Repuesto hojas GLORIA Tradicional N3 RAY 480H 1 un,,GLORIA,0.4,0.10%,"14,535","11,773",,,,,,,,,,,,,,,
LIBRERIA,1902 - REPUESTO ESCOLAR,4892,Repuesto hojas GLORIA Tradicional N3 RAY 48H 1 un,,GLORIA,0.2,0.00%,938,938,,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4873,Cuaderno AVON TF 22x29 CDR 84H 1 un,,AVON,0.2,0.00%,"4,083","2,464",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4874,Cuaderno AVON TF 22x29 RAY 84H 1 un,,AVON,0.2,0.00%,"4,083","2,464",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4880,Cuaderno EPICA TD N3 RAY Azul 48H 1 un,,EPICA,0.2,0.00%,"4,093","4,093",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4881,Cuaderno EPICA TD N3 RAY Rojo 48H 1 un,,EPICA,0.2,0.00%,"4,093","4,093",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,6290,Cuaderno EXITO Clasico TF N3 RAY 36H 1 un,,EXITO,,0.00%,"5,786","4,687",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,6289,Cuaderno EXITO NAT TF N3 RAY 36H 1 un,,EXITO,,0.00%,"5,786","4,063",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,6305,Cuaderno EXITO TD 16x21 RAY Azul 48H 1 un,,EXITO,,0.10%,"7,137","4,639",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,6306,Cuaderno EXITO TD 16x21 RAY Rojo 48H 1 un,,EXITO,,0.10%,"7,137","4,639",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,6307,Cuaderno EXITO TD 16x21 RAY Verde 48H 1 un,,EXITO,,0.00%,NA,NA,,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4882,Cuaderno EXITO TF N3 RAY Clasico 36H 1 un,,EXITO,0.2,0.00%,NA,NA,,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4877,Cuaderno GLORIA TD 16x21 RAY Azul 42H 1 un,,GLORIA,0.2,0.00%,"3,191","2,585",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4878,Cuaderno GLORIA TD 16x21 RAY Rojo 42H 1 un,,GLORIA,0.2,0.00%,"3,191","2,585",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4879,Cuaderno GLORIA TD 16x21 RAY Verde 42H 1 un,,GLORIA,0.2,0.00%,"1,932","1,932",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4883,Cuaderno GLORIA TF 16x21 CDR 48H 1 un,,GLORIA,0.2,0.00%,"2,128","1,260",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4884,Cuaderno GLORIA TF 16x21 RAY 48H 1 un,,GLORIA,0.2,0.20%,"2,128","1,260",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4875,Cuaderno NAT TF 22x29 CDR 70H 1 un,,NAT,0.2,0.00%,"4,378","3,284",,,,,,,,,,,,,,,
LIBRERIA,1903 - CUADERNOS,4876,Cuaderno NAT TF 22x29 RAY 70H 1 un,,NAT,0.2,0.00%,"4,378","3,284",,,,,,,,,,,,,,,
